SN:3K430000008886 BD:May 20 2019 VC:1ab9a44 MD5:50c6fd04a1a6342295cf0664ae3c5ec3
SysTime,                      Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd, Temp_Status_mA,Analyzer_Status_mA,       Fit_Flag,      MIU_VALVE,       MIU_DESC
28/09/2022 12:05:00.068, 28/09/2022 12:04:59.861, 9.99831e-1, 0.00000e+0, 4.23391e+2, 0.00000e+0, 5.70819e+3, 0.00000e+0, 0.00000e+0, 0.00000e+0, 2.14140e+2, 0.00000e+0, 5.03708e+2, 0.00000e+0, 1.74998e+1, 0.00000e+0, 1.84993e+1, 0.00000e+0, 3.25672e+0, 0.00000e+0, 2.81360e+0, 0.00000e+0, -2.48152e-1, 0.00000e+0, -4.33065e+0, 0.00000e+0, 5.13477e+0, 0.00000e+0, -6.88411e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:01.064, 28/09/2022 12:05:00.856, 2.00310e+0, 0.00000e+0, 4.23281e+2, 0.00000e+0, 1.20018e+4, 0.00000e+0, 1.01198e+0, 0.00000e+0, 4.28423e+2, 0.00000e+0, 5.03714e+2, 0.00000e+0, 1.75006e+1, 0.00000e+0, 1.84945e+1, 0.00000e+0, 3.25711e+0, 0.00000e+0, 2.81326e+0, 0.00000e+0, -2.48304e-1, 0.00000e+0, -4.33030e+0, 0.00000e+0, 5.13324e+0, 0.00000e+0, 1.02216e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:02.065, 28/09/2022 12:05:01.858, 2.00300e+0, 0.00000e+0, 4.21916e+2, 0.00000e+0, 1.22037e+4, 0.00000e+0, 2.02785e+0, 0.00000e+0, 4.27128e+2, 0.00000e+0, 5.03756e+2, 0.00000e+0, 1.75002e+1, 0.00000e+0, 1.84917e+1, 0.00000e+0, 3.25681e+0, 0.00000e+0, 2.81370e+0, 0.00000e+0, -2.48605e-1, 0.00000e+0, -4.33011e+0, 0.00000e+0, 5.13257e+0, 0.00000e+0, 1.02171e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:03.054, 28/09/2022 12:05:02.852, 2.00483e+0, 0.00000e+0, 4.19809e+2, 0.00000e+0, 1.22475e+4, 0.00000e+0, 2.02783e+0, 0.00000e+0, 4.25014e+2, 0.00000e+0, 5.03754e+2, 0.00000e+0, 1.75001e+1, 0.00000e+0, 1.84843e+1, 0.00000e+0, 3.25691e+0, 0.00000e+0, 2.81304e+0, 0.00000e+0, -2.48605e-1, 0.00000e+0, -4.33011e+0, 0.00000e+0, 5.13368e+0, 0.00000e+0, 1.02245e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:04.054, 28/09/2022 12:05:03.846, 2.00449e+0, 0.00000e+0, 4.20088e+2, 0.00000e+0, 1.22151e+4, 0.00000e+0, 2.02962e+0, 0.00000e+0, 4.25283e+2, 0.00000e+0, 5.03618e+2, 0.00000e+0, 1.75002e+1, 0.00000e+0, 1.84802e+1, 0.00000e+0, 3.25653e+0, 0.00000e+0, 2.81373e+0, 0.00000e+0, -2.48888e-1, 0.00000e+0, -4.33019e+0, 0.00000e+0, 5.13471e+0, 0.00000e+0, 1.02314e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:05.049, 28/09/2022 12:05:04.841, 2.00431e+0, 0.00000e+0, 4.24593e+2, 0.00000e+0, 1.22852e+4, 0.00000e+0, 2.02942e+0, 0.00000e+0, 4.29874e+2, 0.00000e+0, 5.03705e+2, 0.00000e+0, 1.75008e+1, 0.00000e+0, 1.84784e+1, 0.00000e+0, 3.25670e+0, 0.00000e+0, 2.81350e+0, 0.00000e+0, -2.48888e-1, 0.00000e+0, -4.33019e+0, 0.00000e+0, 5.13494e+0, 0.00000e+0, 1.02329e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:06.042, 28/09/2022 12:05:05.836, 2.00449e+0, 0.00000e+0, 4.24107e+2, 0.00000e+0, 1.23100e+4, 0.00000e+0, 2.02929e+0, 0.00000e+0, 4.29393e+2, 0.00000e+0, 5.03645e+2, 0.00000e+0, 1.75014e+1, 0.00000e+0, 1.84738e+1, 0.00000e+0, 3.25682e+0, 0.00000e+0, 2.81345e+0, 0.00000e+0, -2.49148e-1, 0.00000e+0, -4.33043e+0, 0.00000e+0, 5.13432e+0, 0.00000e+0, 1.02288e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:07.031, 28/09/2022 12:05:06.830, 2.00365e+0, 0.00000e+0, 4.21044e+2, 0.00000e+0, 1.23829e+4, 0.00000e+0, 2.02962e+0, 0.00000e+0, 4.26323e+2, 0.00000e+0, 5.03652e+2, 0.00000e+0, 1.75014e+1, 0.00000e+0, 1.84669e+1, 0.00000e+0, 3.25672e+0, 0.00000e+0, 2.81352e+0, 0.00000e+0, -2.49148e-1, 0.00000e+0, -4.33043e+0, 0.00000e+0, 5.13522e+0, 0.00000e+0, 1.02348e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:08.029, 28/09/2022 12:05:07.824, 2.00403e+0, 0.00000e+0, 4.19663e+2, 0.00000e+0, 1.23458e+4, 0.00000e+0, 2.02870e+0, 0.00000e+0, 4.24909e+2, 0.00000e+0, 5.03559e+2, 0.00000e+0, 1.75050e+1, 0.00000e+0, 1.84643e+1, 0.00000e+0, 3.25665e+0, 0.00000e+0, 2.81361e+0, 0.00000e+0, -2.49389e-1, 0.00000e+0, -4.33073e+0, 0.00000e+0, 5.13533e+0, 0.00000e+0, 1.02356e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:09.018, 28/09/2022 12:05:08.820, 2.00364e+0, 0.00000e+0, 4.21058e+2, 0.00000e+0, 1.23930e+4, 0.00000e+0, 2.02917e+0, 0.00000e+0, 4.26342e+2, 0.00000e+0, 5.03498e+2, 0.00000e+0, 1.75274e+1, 0.00000e+0, 1.84695e+1, 0.00000e+0, 3.25703e+0, 0.00000e+0, 2.81376e+0, 0.00000e+0, -2.49389e-1, 0.00000e+0, -4.33073e+0, 0.00000e+0, 5.13378e+0, 0.00000e+0, 1.02252e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:10.022, 28/09/2022 12:05:09.813, 2.00452e+0, 0.00000e+0, 4.20642e+2, 0.00000e+0, 1.23752e+4, 0.00000e+0, 2.02875e+0, 0.00000e+0, 4.25913e+2, 0.00000e+0, 5.03601e+2, 0.00000e+0, 1.75030e+1, 0.00000e+0, 1.84630e+1, 0.00000e+0, 3.25676e+0, 0.00000e+0, 2.81335e+0, 0.00000e+0, -2.49614e-1, 0.00000e+0, -4.33106e+0, 0.00000e+0, 5.13490e+0, 0.00000e+0, 1.02327e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 2, -1, Disabled
28/09/2022 12:05:11.108, 28/09/2022 12:05:10.809, 2.00439e+0, 0.00000e+0, 4.19535e+2, 0.00000e+0, 1.23459e+4, 0.00000e+0, 2.02958e+0, 0.00000e+0, 4.24779e+2, 0.00000e+0, 5.03557e+2, 0.00000e+0, 1.75039e+1, 0.00000e+0, 1.84654e+1, 0.00000e+0, 3.25685e+0, 0.00000e+0, 2.81361e+0, 0.00000e+0, -2.49614e-1, 0.00000e+0, -4.33106e+0, 0.00000e+0, 5.13428e+0, 0.00000e+0, 1.02285e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:12.042, 28/09/2022 12:05:11.803, 2.00379e+0, 0.00000e+0, 4.17607e+2, 0.00000e+0, 1.22688e+4, 0.00000e+0, 2.02929e+0, 0.00000e+0, 4.22795e+2, 0.00000e+0, 5.03563e+2, 0.00000e+0, 1.75044e+1, 0.00000e+0, 1.84676e+1, 0.00000e+0, 3.25672e+0, 0.00000e+0, 2.81317e+0, 0.00000e+0, -2.49837e-1, 0.00000e+0, -4.33139e+0, 0.00000e+0, 5.13233e+0, 0.00000e+0, 1.02155e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:13.016, 28/09/2022 12:05:12.797, 2.00645e+0, 0.00000e+0, 4.17551e+2, 0.00000e+0, 1.23061e+4, 0.00000e+0, 2.02875e+0, 0.00000e+0, 4.22753e+2, 0.00000e+0, 5.03657e+2, 0.00000e+0, 1.75052e+1, 0.00000e+0, 1.84669e+1, 0.00000e+0, 3.25640e+0, 0.00000e+0, 2.81318e+0, 0.00000e+0, -2.49837e-1, 0.00000e+0, -4.33139e+0, 0.00000e+0, 5.13322e+0, 0.00000e+0, 1.02215e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:13.997, 28/09/2022 12:05:13.792, 2.00626e+0, 0.00000e+0, 4.15658e+2, 0.00000e+0, 1.22924e+4, 0.00000e+0, 2.03142e+0, 0.00000e+0, 4.20831e+2, 0.00000e+0, 5.03544e+2, 0.00000e+0, 1.75054e+1, 0.00000e+0, 1.84640e+1, 0.00000e+0, 3.25650e+0, 0.00000e+0, 2.81317e+0, 0.00000e+0, -2.50054e-1, 0.00000e+0, -4.33173e+0, 0.00000e+0, 5.13366e+0, 0.00000e+0, 1.02244e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:15.010, 28/09/2022 12:05:14.786, 2.00504e+0, 0.00000e+0, 4.16547e+2, 0.00000e+0, 1.22623e+4, 0.00000e+0, 2.03117e+0, 0.00000e+0, 4.21718e+2, 0.00000e+0, 5.03553e+2, 0.00000e+0, 1.75054e+1, 0.00000e+0, 1.84622e+1, 0.00000e+0, 3.25663e+0, 0.00000e+0, 2.81361e+0, 0.00000e+0, -2.50054e-1, 0.00000e+0, -4.33173e+0, 0.00000e+0, 5.13485e+0, 0.00000e+0, 1.02323e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:16.004, 28/09/2022 12:05:15.782, 2.00479e+0, 0.00000e+0, 4.21962e+2, 0.00000e+0, 1.22496e+4, 0.00000e+0, 2.02990e+0, 0.00000e+0, 4.27195e+2, 0.00000e+0, 5.03574e+2, 0.00000e+0, 1.75071e+1, 0.00000e+0, 1.84614e+1, 0.00000e+0, 3.25690e+0, 0.00000e+0, 2.81323e+0, 0.00000e+0, -2.50243e-1, 0.00000e+0, -4.33204e+0, 0.00000e+0, 5.13484e+0, 0.00000e+0, 1.02323e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:17.008, 28/09/2022 12:05:16.776, 2.00462e+0, 0.00000e+0, 4.71713e+2, 0.00000e+0, 1.23746e+4, 0.00000e+0, 2.02991e+0, 0.00000e+0, 4.77624e+2, 0.00000e+0, 5.03655e+2, 0.00000e+0, 1.75070e+1, 0.00000e+0, 1.84568e+1, 0.00000e+0, 3.25671e+0, 0.00000e+0, 2.81308e+0, 0.00000e+0, -2.50429e-1, 0.00000e+0, -4.33235e+0, 0.00000e+0, 5.13473e+0, 0.00000e+0, 1.02315e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:17.975, 28/09/2022 12:05:17.770, 2.00630e+0, 0.00000e+0, 4.37883e+2, 0.00000e+0, 1.23165e+4, 0.00000e+0, 2.02961e+0, 0.00000e+0, 4.43343e+2, 0.00000e+0, 5.03612e+2, 0.00000e+0, 1.75075e+1, 0.00000e+0, 1.84543e+1, 0.00000e+0, 3.25632e+0, 0.00000e+0, 2.81314e+0, 0.00000e+0, -2.50429e-1, 0.00000e+0, -4.33235e+0, 0.00000e+0, 5.13447e+0, 0.00000e+0, 1.02298e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:18.969, 28/09/2022 12:05:18.764, 2.00395e+0, 0.00000e+0, 4.20269e+2, 0.00000e+0, 1.23150e+4, 0.00000e+0, 2.03131e+0, 0.00000e+0, 4.25509e+2, 0.00000e+0, 5.03659e+2, 0.00000e+0, 1.75075e+1, 0.00000e+0, 1.84499e+1, 0.00000e+0, 3.25589e+0, 0.00000e+0, 2.81293e+0, 0.00000e+0, -2.50600e-1, 0.00000e+0, -4.33262e+0, 0.00000e+0, 5.13509e+0, 0.00000e+0, 1.02339e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:19.960, 28/09/2022 12:05:19.760, 2.00493e+0, 0.00000e+0, 4.18921e+2, 0.00000e+0, 1.22749e+4, 0.00000e+0, 2.02886e+0, 0.00000e+0, 4.24127e+2, 0.00000e+0, 5.03551e+2, 0.00000e+0, 1.75085e+1, 0.00000e+0, 1.84529e+1, 0.00000e+0, 3.25645e+0, 0.00000e+0, 2.81311e+0, 0.00000e+0, -2.50600e-1, 0.00000e+0, -4.33262e+0, 0.00000e+0, 5.13491e+0, 0.00000e+0, 1.02328e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:20.978, 28/09/2022 12:05:20.754, 2.00615e+0, 0.00000e+0, 4.17047e+2, 0.00000e+0, 1.24118e+4, 0.00000e+0, 2.03013e+0, 0.00000e+0, 4.22289e+2, 0.00000e+0, 5.03710e+2, 0.00000e+0, 1.75082e+1, 0.00000e+0, 1.84427e+1, 0.00000e+0, 3.25616e+0, 0.00000e+0, 2.81358e+0, 0.00000e+0, -2.50757e-1, 0.00000e+0, -4.33288e+0, 0.00000e+0, 5.13502e+0, 0.00000e+0, 1.02334e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:21.958, 28/09/2022 12:05:21.749, 2.00399e+0, 0.00000e+0, 4.17018e+2, 0.00000e+0, 1.23493e+4, 0.00000e+0, 2.03123e+0, 0.00000e+0, 4.22232e+2, 0.00000e+0, 5.03617e+2, 0.00000e+0, 1.75221e+1, 0.00000e+0, 1.84392e+1, 0.00000e+0, 3.25643e+0, 0.00000e+0, 2.81308e+0, 0.00000e+0, -2.50909e-1, 0.00000e+0, -4.33313e+0, 0.00000e+0, 5.13369e+0, 0.00000e+0, 1.02246e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:22.963, 28/09/2022 12:05:22.743, 2.00414e+0, 0.00000e+0, 4.20126e+2, 0.00000e+0, 1.24504e+4, 0.00000e+0, 2.02925e+0, 0.00000e+0, 4.25423e+2, 0.00000e+0, 5.03669e+2, 0.00000e+0, 1.75110e+1, 0.00000e+0, 1.84307e+1, 0.00000e+0, 3.25679e+0, 0.00000e+0, 2.81341e+0, 0.00000e+0, -2.50909e-1, 0.00000e+0, -4.33313e+0, 0.00000e+0, 5.13333e+0, 0.00000e+0, 1.02222e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:23.943, 28/09/2022 12:05:23.737, 2.00460e+0, 0.00000e+0, 4.20084e+2, 0.00000e+0, 1.24464e+4, 0.00000e+0, 2.02940e+0, 0.00000e+0, 4.25378e+2, 0.00000e+0, 5.03701e+2, 0.00000e+0, 1.75116e+1, 0.00000e+0, 1.84359e+1, 0.00000e+0, 3.25600e+0, 0.00000e+0, 2.81346e+0, 0.00000e+0, -2.51059e-1, 0.00000e+0, -4.33336e+0, 0.00000e+0, 5.13238e+0, 0.00000e+0, 1.02159e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:24.937, 28/09/2022 12:05:24.732, 2.00578e+0, 0.00000e+0, 4.19211e+2, 0.00000e+0, 1.23576e+4, 0.00000e+0, 2.02969e+0, 0.00000e+0, 4.24456e+2, 0.00000e+0, 5.03601e+2, 0.00000e+0, 1.75119e+1, 0.00000e+0, 1.84376e+1, 0.00000e+0, 3.25618e+0, 0.00000e+0, 2.81367e+0, 0.00000e+0, -2.51059e-1, 0.00000e+0, -4.33336e+0, 0.00000e+0, 5.13373e+0, 0.00000e+0, 1.02249e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:25.958, 28/09/2022 12:05:25.726, 2.00368e+0, 0.00000e+0, 4.18711e+2, 0.00000e+0, 1.21946e+4, 0.00000e+0, 2.03054e+0, 0.00000e+0, 4.23881e+2, 0.00000e+0, 5.03706e+2, 0.00000e+0, 1.75124e+1, 0.00000e+0, 1.84397e+1, 0.00000e+0, 3.25639e+0, 0.00000e+0, 2.81355e+0, 0.00000e+0, -2.51198e-1, 0.00000e+0, -4.33356e+0, 0.00000e+0, 5.13391e+0, 0.00000e+0, 1.02260e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:26.923, 28/09/2022 12:05:26.722, 2.00619e+0, 0.00000e+0, 4.18469e+2, 0.00000e+0, 1.23268e+4, 0.00000e+0, 2.02869e+0, 0.00000e+0, 4.23692e+2, 0.00000e+0, 5.03708e+2, 0.00000e+0, 1.75131e+1, 0.00000e+0, 1.84359e+1, 0.00000e+0, 3.25602e+0, 0.00000e+0, 2.81312e+0, 0.00000e+0, -2.51198e-1, 0.00000e+0, -4.33356e+0, 0.00000e+0, 5.13410e+0, 0.00000e+0, 1.02273e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:27.920, 28/09/2022 12:05:27.715, 2.00373e+0, 0.00000e+0, 4.17960e+2, 0.00000e+0, 1.22841e+4, 0.00000e+0, 2.03114e+0, 0.00000e+0, 4.23158e+2, 0.00000e+0, 5.03654e+2, 0.00000e+0, 1.75134e+1, 0.00000e+0, 1.84390e+1, 0.00000e+0, 3.25698e+0, 0.00000e+0, 2.81316e+0, 0.00000e+0, -2.51319e-1, 0.00000e+0, -4.33374e+0, 0.00000e+0, 5.13413e+0, 0.00000e+0, 1.02275e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:28.917, 28/09/2022 12:05:28.710, 2.00596e+0, 0.00000e+0, 4.16887e+2, 0.00000e+0, 1.22811e+4, 0.00000e+0, 2.02864e+0, 0.00000e+0, 4.22071e+2, 0.00000e+0, 5.03622e+2, 0.00000e+0, 1.75147e+1, 0.00000e+0, 1.84427e+1, 0.00000e+0, 3.25633e+0, 0.00000e+0, 2.81321e+0, 0.00000e+0, -2.51319e-1, 0.00000e+0, -4.33374e+0, 0.00000e+0, 5.13376e+0, 0.00000e+0, 1.02250e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:29.905, 28/09/2022 12:05:29.704, 2.00382e+0, 0.00000e+0, 4.15667e+2, 0.00000e+0, 1.22991e+4, 0.00000e+0, 2.03094e+0, 0.00000e+0, 4.20843e+2, 0.00000e+0, 5.03699e+2, 0.00000e+0, 1.75156e+1, 0.00000e+0, 1.84443e+1, 0.00000e+0, 3.25666e+0, 0.00000e+0, 2.81321e+0, 0.00000e+0, -2.51436e-1, 0.00000e+0, -4.33392e+0, 0.00000e+0, 5.13268e+0, 0.00000e+0, 1.02179e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:30.908, 28/09/2022 12:05:30.700, 2.00635e+0, 0.00000e+0, 4.14083e+2, 0.00000e+0, 1.22776e+4, 0.00000e+0, 2.02872e+0, 0.00000e+0, 4.19230e+2, 0.00000e+0, 5.03585e+2, 0.00000e+0, 1.75170e+1, 0.00000e+0, 1.84391e+1, 0.00000e+0, 3.25643e+0, 0.00000e+0, 2.81304e+0, 0.00000e+0, -2.51554e-1, 0.00000e+0, -4.33409e+0, 0.00000e+0, 5.13338e+0, 0.00000e+0, 1.02225e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:31.897, 28/09/2022 12:05:31.693, 2.00576e+0, 0.00000e+0, 4.13701e+2, 0.00000e+0, 1.23406e+4, 0.00000e+0, 2.03142e+0, 0.00000e+0, 4.18871e+2, 0.00000e+0, 5.03580e+2, 0.00000e+0, 1.75184e+1, 0.00000e+0, 1.84429e+1, 0.00000e+0, 3.25691e+0, 0.00000e+0, 2.81356e+0, 0.00000e+0, -2.51554e-1, 0.00000e+0, -4.33409e+0, 0.00000e+0, 5.13282e+0, 0.00000e+0, 1.02188e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:32.894, 28/09/2022 12:05:32.688, 2.00390e+0, 0.00000e+0, 4.14910e+2, 0.00000e+0, 1.23486e+4, 0.00000e+0, 2.03084e+0, 0.00000e+0, 4.20098e+2, 0.00000e+0, 5.03571e+2, 0.00000e+0, 1.75207e+1, 0.00000e+0, 1.84441e+1, 0.00000e+0, 3.25576e+0, 0.00000e+0, 2.81308e+0, 0.00000e+0, -2.51658e-1, 0.00000e+0, -4.33424e+0, 0.00000e+0, 5.13234e+0, 0.00000e+0, 1.02156e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:33.904, 28/09/2022 12:05:33.683, 2.00307e+0, 0.00000e+0, 4.14311e+2, 0.00000e+0, 1.23391e+4, 0.00000e+0, 2.02894e+0, 0.00000e+0, 4.19487e+2, 0.00000e+0, 5.03559e+2, 0.00000e+0, 1.75201e+1, 0.00000e+0, 1.84505e+1, 0.00000e+0, 3.25641e+0, 0.00000e+0, 2.81305e+0, 0.00000e+0, -2.51658e-1, 0.00000e+0, -4.33424e+0, 0.00000e+0, 5.13091e+0, 0.00000e+0, 1.02061e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:34.926, 28/09/2022 12:05:34.677, 2.00288e+0, 0.00000e+0, 4.20596e+2, 0.00000e+0, 1.26904e+4, 0.00000e+0, 2.02881e+0, 0.00000e+0, 4.26002e+2, 0.00000e+0, 5.03584e+2, 0.00000e+0, 1.75211e+1, 0.00000e+0, 1.84535e+1, 0.00000e+0, 3.25613e+0, 0.00000e+0, 2.81323e+0, 0.00000e+0, -2.51766e-1, 0.00000e+0, -4.33439e+0, 0.00000e+0, 5.13017e+0, 0.00000e+0, 1.02012e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:35.898, 28/09/2022 12:05:35.671, 2.00247e+0, 0.00000e+0, 4.20497e+2, 0.00000e+0, 1.25642e+4, 0.00000e+0, 2.02836e+0, 0.00000e+0, 4.25847e+2, 0.00000e+0, 5.03547e+2, 0.00000e+0, 1.75217e+1, 0.00000e+0, 1.84511e+1, 0.00000e+0, 3.25621e+0, 0.00000e+0, 2.81297e+0, 0.00000e+0, -2.51766e-1, 0.00000e+0, -4.33439e+0, 0.00000e+0, 5.12997e+0, 0.00000e+0, 1.01998e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:36.910, 28/09/2022 12:05:36.666, 2.00095e+0, 0.00000e+0, 4.20848e+2, 0.00000e+0, 1.27995e+4, 0.00000e+0, 2.02843e+0, 0.00000e+0, 4.26305e+2, 0.00000e+0, 5.03591e+2, 0.00000e+0, 1.75219e+1, 0.00000e+0, 1.84506e+1, 0.00000e+0, 3.25613e+0, 0.00000e+0, 2.81322e+0, 0.00000e+0, -2.51863e-1, 0.00000e+0, -4.33456e+0, 0.00000e+0, 5.13019e+0, 0.00000e+0, 1.02013e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:37.903, 28/09/2022 12:05:37.661, 2.00045e+0, 0.00000e+0, 4.21383e+2, 0.00000e+0, 1.30116e+4, 0.00000e+0, 2.02732e+0, 0.00000e+0, 4.26938e+2, 0.00000e+0, 5.03596e+2, 0.00000e+0, 1.75258e+1, 0.00000e+0, 1.84551e+1, 0.00000e+0, 3.25667e+0, 0.00000e+0, 2.81291e+0, 0.00000e+0, -2.51863e-1, 0.00000e+0, -4.33456e+0, 0.00000e+0, 5.13002e+0, 0.00000e+0, 1.02001e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:38.862, 28/09/2022 12:05:38.655, 2.00311e+0, 0.00000e+0, 4.18852e+2, 0.00000e+0, 1.29107e+4, 0.00000e+0, 2.02662e+0, 0.00000e+0, 4.24331e+2, 0.00000e+0, 5.03616e+2, 0.00000e+0, 1.75275e+1, 0.00000e+0, 1.84590e+1, 0.00000e+0, 3.25629e+0, 0.00000e+0, 2.81311e+0, 0.00000e+0, -2.51943e-1, 0.00000e+0, -4.33471e+0, 0.00000e+0, 5.12990e+0, 0.00000e+0, 1.01993e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:39.852, 28/09/2022 12:05:39.649, 2.00279e+0, 0.00000e+0, 4.17184e+2, 0.00000e+0, 1.28586e+4, 0.00000e+0, 2.02921e+0, 0.00000e+0, 4.22618e+2, 0.00000e+0, 5.03601e+2, 0.00000e+0, 1.75287e+1, 0.00000e+0, 1.84611e+1, 0.00000e+0, 3.25611e+0, 0.00000e+0, 2.81330e+0, 0.00000e+0, -2.51943e-1, 0.00000e+0, -4.33471e+0, 0.00000e+0, 5.12988e+0, 0.00000e+0, 1.01992e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:40.845, 28/09/2022 12:05:40.644, 2.00368e+0, 0.00000e+0, 4.15671e+2, 0.00000e+0, 1.26156e+4, 0.00000e+0, 2.02837e+0, 0.00000e+0, 4.20982e+2, 0.00000e+0, 5.03594e+2, 0.00000e+0, 1.75303e+1, 0.00000e+0, 1.84618e+1, 0.00000e+0, 3.25678e+0, 0.00000e+0, 2.81304e+0, 0.00000e+0, -2.52020e-1, 0.00000e+0, -4.33485e+0, 0.00000e+0, 5.13022e+0, 0.00000e+0, 1.02015e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
28/09/2022 12:05:41.848, 28/09/2022 12:05:41.638, 2.00398e+0, 0.00000e+0, 4.16153e+2, 0.00000e+0, 1.26058e+4, 0.00000e+0, 2.02926e+0, 0.00000e+0, 4.21466e+2, 0.00000e+0, 5.03560e+2, 0.00000e+0, 1.75298e+1, 0.00000e+0, 1.84595e+1, 0.00000e+0, 3.25647e+0, 0.00000e+0, 2.81345e+0, 0.00000e+0, -2.52098e-1, 0.00000e+0, -4.33501e+0, 0.00000e+0, 5.13017e+0, 0.00000e+0, 1.02011e+2, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
